date,wind_speed_10m,wind_direction_10m
2025-01-01 00:00:00+00:00,1.25,323.13
2025-01-01 01:00:00+00:00,1.523975,318.991
2025-01-01 02:00:00+00:00,1.2020816,315.0001
2025-01-01 03:00:00+00:00,1.3601471,323.97253
2025-01-01 04:00:00+00:00,1.2041595,311.63345
2025-01-01 05:00:00+00:00,1.3509256,308.991
2025-01-01 06:00:00+00:00,1.5443445,299.0545
2025-01-01 07:00:00+00:00,1.7613915,304.59235
2025-01-01 08:00:00+00:00,1.8439089,319.39877
2025-01-01 09:00:00+00:00,2.0124612,333.43503
2025-01-01 10:00:00+00:00,2.1289668,350.53775
2025-01-01 11:00:00+00:00,2.1708295,352.0566
2025-01-01 12:00:00+00:00,1.9026297,356.98727
2025-01-01 13:00:00+00:00,1.3086252,6.581848
2025-01-01 14:00:00+00:00,1.6446884,340.46326
2025-01-01 15:00:00+00:00,1.4840822,327.38077
2025-01-01 16:00:00+00:00,1.2903488,324.46225
2025-01-01 17:00:00+00:00,1.2903488,324.46225
2025-01-01 18:00:00+00:00,1.1800424,323.61554
2025-01-01 19:00:00+00:00,1.25,323.13
2025-01-01 20:00:00+00:00,1.4705442,324.6887
2025-01-01 21:00:00+00:00,1.5,323.13004
2025-01-01 22:00:00+00:00,1.5206907,332.5925
2025-01-01 23:00:00+00:00,1.5041609,338.5522
2025-01-02 00:00:00+00:00,1.1661904,329.03632
2025-01-02 01:00:00+00:00,1.1853269,332.3541
2025-01-02 02:00:00+00:00,1.588238,331.8215
2025-01-02 03:00:00+00:00,1.7923448,329.8587
2025-01-02 04:00:00+00:00,1.9678669,332.78397
2025-01-02 05:00:00+00:00,2.0,323.13
2025-01-02 06:00:00+00:00,2.1272047,330.42227
2025-01-02 07:00:00+00:00,2.8987067,345.00485
2025-01-02 08:00:00+00:00,2.5124688,354.2895
2025-01-02 09:00:00+00:00,2.0524375,2.7926505
2025-01-02 10:00:00+00:00,1.7923448,337.01126
2025-01-02 11:00:00+00:00,1.9557607,327.52884
2025-01-02 12:00:00+00:00,1.118034,349.69522
