date,wind_speed_10m,wind_direction_10m
2025-01-01 00:00:00+00:00,2.4253867,278.29706
2025-01-01 01:00:00+00:00,2.252221,272.54474
2025-01-01 02:00:00+00:00,2.3345234,279.86575
2025-01-01 03:00:00+00:00,1.3946326,284.5345
2025-01-01 04:00:00+00:00,2.1633308,303.6901
2025-01-01 05:00:00+00:00,2.9706903,313.63614
2025-01-01 06:00:00+00:00,2.0506098,315.0001
2025-01-01 07:00:00+00:00,1.7492856,300.96368
2025-01-01 08:00:00+00:00,1.7392527,288.43503
2025-01-01 09:00:00+00:00,1.9659604,277.30566
2025-01-01 10:00:00+00:00,2.2051077,273.90042
2025-01-01 11:00:00+00:00,2.1592824,275.31445
2025-01-01 12:00:00+00:00,1.6867127,281.9761
2025-01-01 13:00:00+00:00,1.5692356,292.47946
2025-01-01 14:00:00+00:00,1.3238201,280.88547
2025-01-01 15:00:00+00:00,1.4221463,280.1246
2025-01-01 16:00:00+00:00,1.5508063,290.77234
2025-01-01 17:00:00+00:00,1.4577379,300.96368
2025-01-01 18:00:00+00:00,1.4866068,289.6539
2025-01-01 19:00:00+00:00,1.8006942,271.5911
2025-01-01 20:00:00+00:00,1.9646883,255.2564
2025-01-01 21:00:00+00:00,2.4698179,248.6293
2025-01-01 22:00:00+00:00,2.6100767,249.82925
2025-01-01 23:00:00+00:00,2.5480385,254.05453
2025-01-02 00:00:00+00:00,2.2005682,268.6981
2025-01-02 01:00:00+00:00,1.718284,278.36578
2025-01-02 02:00:00+00:00,1.5976546,290.13638
2025-01-02 03:00:00+00:00,0.75,306.86996
2025-01-02 04:00:00+00:00,0.6670832,282.99463
2025-01-02 05:00:00+00:00,2.1931713,316.8476
2025-01-02 06:00:00+00:00,1.9209373,321.34018
2025-01-02 07:00:00+00:00,1.882153,320.38934
2025-01-02 08:00:00+00:00,1.2980754,285.6423
2025-01-02 09:00:00+00:00,1.6530275,266.53183
2025-01-02 10:00:00+00:00,2.0886598,258.9591
2025-01-02 11:00:00+00:00,2.207374,256.9081
2025-01-02 12:00:00+00:00,1.9235383,261.02747
2025-01-02 13:00:00+00:00,1.7507142,268.36346
2025-01-02 14:00:00+00:00,1.55,270.0
2025-01-02 15:00:00+00:00,1.5572411,275.52744
2025-01-02 16:00:00+00:00,1.662077,276.91113
2025-01-02 17:00:00+00:00,1.5890248,282.72437
2025-01-02 18:00:00+00:00,1.6194135,278.88058
2025-01-02 19:00:00+00:00,1.7262677,280.0079
2025-01-02 20:00:00+00:00,1.7585506,284.8265
2025-01-02 21:00:00+00:00,1.8668154,277.69595
2025-01-02 22:00:00+00:00,1.9319679,280.4374
2025-01-02 23:00:00+00:00,1.4773287,293.9625
2025-01-03 00:00:00+00:00,1.2903488,305.53775
2025-01-03 01:00:00+00:00,1.1335784,318.57642
2025-01-03 02:00:00+00:00,0.8732125,293.6294
2025-01-03 03:00:00+00:00,0.8544004,290.55612
2025-01-03 04:00:00+00:00,1.0111874,278.53067
2025-01-03 05:00:00+00:00,1.320038,294.62354
2025-01-03 06:00:00+00:00,1.4764823,298.30066
2025-01-03 07:00:00+00:00,1.7670598,295.1148
2025-01-03 08:00:00+00:00,1.9039432,299.93143
2025-01-03 09:00:00+00:00,1.7066048,301.8274
2025-01-03 10:00:00+00:00,1.5692356,300.65057
2025-01-03 11:00:00+00:00,1.5652475,296.56497
2025-01-03 12:00:00+00:00,1.104536,275.19434
2025-01-03 13:00:00+00:00,1.2539936,274.57382
2025-01-03 14:00:00+00:00,1.8248286,279.46225
2025-01-03 15:00:00+00:00,1.9416487,281.88864
2025-01-03 16:00:00+00:00,1.8668154,290.37653
2025-01-03 17:00:00+00:00,1.4534441,296.56497
2025-01-03 18:00:00+00:00,1.7755281,302.3474
2025-01-03 19:00:00+00:00,0.96046865,308.65982
2025-01-03 20:00:00+00:00,0.6946222,300.25635
2025-01-03 21:00:00+00:00,0.781025,320.1945
2025-01-03 22:00:00+00:00,0.96046865,321.34018
2025-01-03 23:00:00+00:00,1.0,323.13
2025-01-04 00:00:00+00:00,0.9192388,337.6198
2025-01-04 01:00:00+00:00,0.64031243,308.65982
2025-01-04 02:00:00+00:00,0.6726812,318.01288
2025-01-04 03:00:00+00:00,0.715891,24.775122
2025-01-04 04:00:00+00:00,0.7106335,39.289394
2025-01-04 05:00:00+00:00,0.52201533,16.699326
2025-01-04 06:00:00+00:00,0.70710677,351.87
2025-01-04 07:00:00+00:00,0.71589106,12.094739
2025-01-04 08:00:00+00:00,0.6324555,18.435053
2025-01-04 09:00:00+00:00,0.50990194,11.3098955
2025-01-04 10:00:00+00:00,0.559017,349.69522
2025-01-04 11:00:00+00:00,0.8062258,352.87506
2025-01-04 12:00:00+00:00,0.81394106,10.61961
2025-01-04 13:00:00+00:00,0.25495097,258.6901
2025-01-04 14:00:00+00:00,0.49497473,315.0001
2025-01-04 15:00:00+00:00,0.4272002,339.44388
2025-01-04 16:00:00+00:00,0.30413812,350.53775
2025-01-04 17:00:00+00:00,0.15,360.0
2025-01-04 18:00:00+00:00,0.0,270.0
2025-01-04 19:00:00+00:00,0.111803405,116.56499
2025-01-04 20:00:00+00:00,0.46097723,167.4712
2025-01-04 21:00:00+00:00,0.70710677,188.13002
2025-01-04 22:00:00+00:00,0.52201533,163.30067
2025-01-04 23:00:00+00:00,0.30413812,99.46225
2025-01-05 00:00:00+00:00,0.31622776,71.564964
2025-01-05 01:00:00+00:00,0.9013878,86.82024
2025-01-05 02:00:00+00:00,0.92195445,102.5288
2025-01-05 03:00:00+00:00,0.9617692,117.89718
